iteration: 46000, loss: 0.0048, scmap loss: 0.0021, locref loss: 0.0000, limb loss: 0.0001, lr: 0.0001
iteration: 47000, loss: 0.0044, scmap loss: 0.0019, locref loss: 0.0000, limb loss: 0.0001, lr: 0.0001
iteration: 48000, loss: 0.0045, scmap loss: 0.0020, locref loss: 0.0000, limb loss: 0.0001, lr: 0.0001
iteration: 49000, loss: 0.0042, scmap loss: 0.0019, locref loss: 0.0000, limb loss: 0.0001, lr: 0.0001
iteration: 50000, loss: 0.0042, scmap loss: 0.0019, locref loss: 0.0000, limb loss: 0.0001, lr: 0.0001
iteration: 51000, loss: 0.0041, scmap loss: 0.0018, locref loss: 0.0000, limb loss: 0.0001, lr: 0.0001
iteration: 52000, loss: 0.0041, scmap loss: 0.0018, locref loss: 0.0000, limb loss: 0.0001, lr: 0.0001
iteration: 53000, loss: 0.0039, scmap loss: 0.0017, locref loss: 0.0000, limb loss: 0.0001, lr: 0.0001
iteration: 54000, loss: 0.0040, scmap loss: 0.0018, locref loss: 0.0000, limb loss: 0.0001, lr: 0.0001
iteration: 55000, loss: 0.0038, scmap loss: 0.0017, locref loss: 0.0000, limb loss: 0.0001, lr: 0.0001
iteration: 56000, loss: 0.0038, scmap loss: 0.0017, locref loss: 0.0000, limb loss: 0.0001, lr: 0.0001
iteration: 57000, loss: 0.0039, scmap loss: 0.0017, locref loss: 0.0000, limb loss: 0.0001, lr: 0.0001
iteration: 58000, loss: 0.0037, scmap loss: 0.0016, locref loss: 0.0000, limb loss: 0.0001, lr: 0.0001
iteration: 59000, loss: 0.0037, scmap loss: 0.0016, locref loss: 0.0000, limb loss: 0.0001, lr: 0.0001
iteration: 60000, loss: 0.0037, scmap loss: 0.0017, locref loss: 0.0000, limb loss: 0.0001, lr: 0.0001
iteration: 61000, loss: 0.0037, scmap loss: 0.0016, locref loss: 0.0000, limb loss: 0.0001, lr: 0.0001
iteration: 62000, loss: 0.0037, scmap loss: 0.0016, locref loss: 0.0000, limb loss: 0.0001, lr: 0.0001
iteration: 63000, loss: 0.0037, scmap loss: 0.0016, locref loss: 0.0000, limb loss: 0.0001, lr: 0.0001
iteration: 64000, loss: 0.0034, scmap loss: 0.0015, locref loss: 0.0000, limb loss: 0.0001, lr: 0.0001
iteration: 65000, loss: 0.0034, scmap loss: 0.0016, locref loss: 0.0000, limb loss: 0.0001, lr: 0.0001
iteration: 66000, loss: 0.0035, scmap loss: 0.0016, locref loss: 0.0000, limb loss: 0.0001, lr: 0.0001
iteration: 67000, loss: 0.0034, scmap loss: 0.0016, locref loss: 0.0000, limb loss: 0.0001, lr: 0.0001
iteration: 68000, loss: 0.0034, scmap loss: 0.0015, locref loss: 0.0000, limb loss: 0.0001, lr: 0.0001
iteration: 69000, loss: 0.0035, scmap loss: 0.0015, locref loss: 0.0000, limb loss: 0.0001, lr: 0.0001
iteration: 70000, loss: 0.0033, scmap loss: 0.0015, locref loss: 0.0000, limb loss: 0.0001, lr: 0.0001
iteration: 71000, loss: 0.0033, scmap loss: 0.0015, locref loss: 0.0000, limb loss: 0.0001, lr: 0.0001
iteration: 72000, loss: 0.0033, scmap loss: 0.0015, locref loss: 0.0000, limb loss: 0.0001, lr: 0.0001
iteration: 73000, loss: 0.0032, scmap loss: 0.0014, locref loss: 0.0000, limb loss: 0.0001, lr: 0.0001
iteration: 74000, loss: 0.0031, scmap loss: 0.0014, locref loss: 0.0000, limb loss: 0.0001, lr: 0.0001
iteration: 75000, loss: 0.0031, scmap loss: 0.0013, locref loss: 0.0000, limb loss: 0.0001, lr: 0.0001
iteration: 76000, loss: 0.0031, scmap loss: 0.0013, locref loss: 0.0000, limb loss: 0.0001, lr: 0.0001
iteration: 77000, loss: 0.0031, scmap loss: 0.0013, locref loss: 0.0000, limb loss: 0.0001, lr: 0.0001
iteration: 78000, loss: 0.0031, scmap loss: 0.0013, locref loss: 0.0000, limb loss: 0.0001, lr: 0.0001
iteration: 79000, loss: 0.0030, scmap loss: 0.0013, locref loss: 0.0000, limb loss: 0.0001, lr: 0.0001
iteration: 80000, loss: 0.0030, scmap loss: 0.0013, locref loss: 0.0000, limb loss: 0.0001, lr: 0.0001
iteration: 81000, loss: 0.0029, scmap loss: 0.0012, locref loss: 0.0000, limb loss: 0.0001, lr: 0.0001
iteration: 82000, loss: 0.0029, scmap loss: 0.0012, locref loss: 0.0000, limb loss: 0.0001, lr: 0.0001
iteration: 83000, loss: 0.0028, scmap loss: 0.0012, locref loss: 0.0000, limb loss: 0.0001, lr: 0.0001
iteration: 84000, loss: 0.0029, scmap loss: 0.0012, locref loss: 0.0000, limb loss: 0.0001, lr: 0.0001
iteration: 85000, loss: 0.0029, scmap loss: 0.0012, locref loss: 0.0000, limb loss: 0.0001, lr: 0.0001
iteration: 86000, loss: 0.0028, scmap loss: 0.0012, locref loss: 0.0000, limb loss: 0.0001, lr: 0.0001
iteration: 87000, loss: 0.0027, scmap loss: 0.0012, locref loss: 0.0000, limb loss: 0.0000, lr: 0.0001
iteration: 88000, loss: 0.0028, scmap loss: 0.0012, locref loss: 0.0000, limb loss: 0.0001, lr: 0.0001
iteration: 89000, loss: 0.0028, scmap loss: 0.0012, locref loss: 0.0000, limb loss: 0.0001, lr: 0.0001
iteration: 90000, loss: 0.0027, scmap loss: 0.0012, locref loss: 0.0000, limb loss: 0.0000, lr: 0.0001
iteration: 91000, loss: 0.0027, scmap loss: 0.0011, locref loss: 0.0000, limb loss: 0.0000, lr: 0.0001
iteration: 92000, loss: 0.0026, scmap loss: 0.0011, locref loss: 0.0000, limb loss: 0.0000, lr: 0.0001
iteration: 93000, loss: 0.0026, scmap loss: 0.0011, locref loss: 0.0000, limb loss: 0.0000, lr: 0.0001
iteration: 94000, loss: 0.0027, scmap loss: 0.0011, locref loss: 0.0000, limb loss: 0.0000, lr: 0.0001
iteration: 95000, loss: 0.0027, scmap loss: 0.0011, locref loss: 0.0000, limb loss: 0.0000, lr: 0.0001
iteration: 96000, loss: 0.0026, scmap loss: 0.0011, locref loss: 0.0000, limb loss: 0.0000, lr: 0.0001
iteration: 97000, loss: 0.0026, scmap loss: 0.0011, locref loss: 0.0000, limb loss: 0.0000, lr: 0.0001
iteration: 98000, loss: 0.0026, scmap loss: 0.0011, locref loss: 0.0000, limb loss: 0.0000, lr: 0.0001
iteration: 99000, loss: 0.0026, scmap loss: 0.0011, locref loss: 0.0000, limb loss: 0.0000, lr: 0.0001
iteration: 100000, loss: 0.0027, scmap loss: 0.0011, locref loss: 0.0000, limb loss: 0.0001, lr: 0.0001
iteration: 101000, loss: 0.0026, scmap loss: 0.0011, locref loss: 0.0000, limb loss: 0.0000, lr: 0.0001
iteration: 102000, loss: 0.0025, scmap loss: 0.0011, locref loss: 0.0000, limb loss: 0.0000, lr: 0.0001
iteration: 103000, loss: 0.0025, scmap loss: 0.0011, locref loss: 0.0000, limb loss: 0.0000, lr: 0.0001
iteration: 104000, loss: 0.0025, scmap loss: 0.0011, locref loss: 0.0000, limb loss: 0.0000, lr: 0.0001
iteration: 105000, loss: 0.0025, scmap loss: 0.0011, locref loss: 0.0000, limb loss: 0.0000, lr: 0.0001
iteration: 106000, loss: 0.0025, scmap loss: 0.0011, locref loss: 0.0000, limb loss: 0.0000, lr: 0.0001
iteration: 107000, loss: 0.0025, scmap loss: 0.0011, locref loss: 0.0000, limb loss: 0.0000, lr: 0.0001
iteration: 108000, loss: 0.0025, scmap loss: 0.0011, locref loss: 0.0000, limb loss: 0.0000, lr: 0.0001
iteration: 109000, loss: 0.0025, scmap loss: 0.0011, locref loss: 0.0000, limb loss: 0.0000, lr: 0.0001
iteration: 110000, loss: 0.0024, scmap loss: 0.0010, locref loss: 0.0000, limb loss: 0.0000, lr: 0.0001
iteration: 111000, loss: 0.0024, scmap loss: 0.0010, locref loss: 0.0000, limb loss: 0.0000, lr: 0.0001
iteration: 112000, loss: 0.0025, scmap loss: 0.0011, locref loss: 0.0000, limb loss: 0.0000, lr: 0.0001
iteration: 113000, loss: 0.0024, scmap loss: 0.0010, locref loss: 0.0000, limb loss: 0.0000, lr: 0.0001
iteration: 114000, loss: 0.0024, scmap loss: 0.0010, locref loss: 0.0000, limb loss: 0.0000, lr: 0.0001
iteration: 115000, loss: 0.0024, scmap loss: 0.0010, locref loss: 0.0000, limb loss: 0.0000, lr: 0.0001
iteration: 116000, loss: 0.0024, scmap loss: 0.0010, locref loss: 0.0000, limb loss: 0.0000, lr: 0.0001
iteration: 117000, loss: 0.0025, scmap loss: 0.0011, locref loss: 0.0000, limb loss: 0.0000, lr: 0.0001
iteration: 118000, loss: 0.0024, scmap loss: 0.0010, locref loss: 0.0000, limb loss: 0.0000, lr: 0.0001
iteration: 119000, loss: 0.0025, scmap loss: 0.0011, locref loss: 0.0000, limb loss: 0.0000, lr: 0.0001
iteration: 120000, loss: 0.0024, scmap loss: 0.0010, locref loss: 0.0000, limb loss: 0.0000, lr: 0.0001
iteration: 121000, loss: 0.0024, scmap loss: 0.0010, locref loss: 0.0000, limb loss: 0.0000, lr: 0.0001
